sample_ID,location,filename,position_mm,sample_surface,validity,E.gain,E.offset,F.slope,F.offset,cps,MSE,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Se,Br,Sr,Zr,Pd,Cd,Sn,I,Cs,Sm,Eu,Ta,W,Ir,Pt,Au,Pb,Bi,Rn,Ra,Th,Pa,U,Fe_a_x_2,Fe_a_plus_b,S1,S2,S3,Mo_inc,Mo_coh,Dt
1112,Barents,E:\FISH 2020\FISH Final measurements\12032021\1112\XRF data\L000045.spe,1064,7.32,1,0.01027,-0.010787,0.008039,0.083317,228343,2.75,387,0,6120,16817,6957,7348,252107,7189,389,65,183,2144,1253,5171,2540,4351,0,1135,4343,2958,0,763,721,1784,399,22,430,609,5037,6425,2318,4178,1891,3541,907,3878,2568,1456,3817,1154,2700,2204,0,0,0,1366787,158653,0.338
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000004.spe,39.8,8.39,1,0.010271,-0.009946,0.00585,0.086458,213455,4.36,262,0,4334,15911,10622,7060,209369,7124,92,0,319,1857,1873,5317,2817,4803,11447,422,4600,2389,2790,736,688,2125,0,0,787,879,5312,5963,1585,2248,568,2978,106,2002,1268,1607,3116,1862,1111,3209,235,421,301,1276034,133904,0.325
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000005.spe,40,8.39,1,0.010271,-0.009946,0.00585,0.086458,213093,4.35,231,0,4554,16307,10807,7161,213811,7367,57,0,296,1868,1740,5352,2978,5361,11824,0,4290,2682,2955,617,696,2195,0,0,767,911,5636,6206,2023,2738,238,2707,0,1755,608,1753,3553,1900,2038,2076,390,218,358,1276841,134279,0.325
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000006.spe,40.2,8.4,1,0.010271,-0.009946,0.00585,0.086458,213772,4.57,125,0,4682,17018,11026,7175,220508,7711,145,0,373,1756,1796,5377,3070,4497,11953,0,4354,2729,2020,654,792,2014,0,0,857,990,5656,5952,1861,1846,328,2240,0,2339,302,1110,2988,1462,2095,2156,0,442,588,1283614,134051,0.326
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000007.spe,40.4,8.4,1,0.010271,-0.009946,0.00585,0.086458,212932,4.53,123,0,4886,17957,11607,7236,226029,7707,39,0,308,1985,1708,5434,3143,4010,11312,0,3734,2229,1385,616,762,2101,0,0,738,747,5532,5319,1810,1977,406,2505,0,1841,643,2381,3405,1789,800,2363,169,561,500,1286264,134938,0.325
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000008.spe,40.6,8.4,1,0.010271,-0.009946,0.00585,0.086458,212436,4.33,128,0,4951,18194,11632,7372,223227,7354,40,0,246,1774,1801,5181,2782,4079,11320,372,3997,2714,2604,595,750,2022,0,0,769,920,5407,5941,2127,2369,989,2140,0,1775,908,2793,3357,1541,1381,1281,270,304,265,1282755,135042,0.325
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000009.spe,40.8,8.39,1,0.010271,-0.009946,0.00585,0.086458,215269,4.63,308,0,4922,18150,11846,7234,231207,7276,21,0,331,2022,1585,5265,3066,4117,11407,0,4190,2955,2266,577,812,2207,0,0,731,857,5279,5675,2029,2574,477,2550,0,1797,918,1548,2273,2024,1566,1886,92,358,442,1291612,135847,0.327
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000010.spe,41,8.39,1,0.010271,-0.009946,0.00585,0.086458,217233,4.41,308,0,5426,19474,12611,7281,239320,7796,57,0,492,1845,1924,5452,3501,4355,11766,0,4569,2816,2231,571,835,2343,0,0,795,1067,5513,6027,1856,2732,624,2421,0,1663,0,1988,2806,2090,1914,2199,49,419,638,1293127,135440,0.328
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000011.spe,41.2,8.39,1,0.010271,-0.009946,0.00585,0.086458,217320,4.49,204,0,5602,19662,12723,7606,238381,7919,30,0,219,1967,2122,5448,2685,4236,12017,341,4514,2585,1838,546,941,2200,0,0,729,525,5219,5927,1708,2761,402,2352,0,1523,476,1572,3097,2079,1834,2911,426,518,264,1293307,135681,0.328
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000012.spe,41.4,8.39,1,0.010271,-0.009946,0.00585,0.086458,213616,4.41,186,0,5253,19350,12459,7546,232954,7680,160,0,262,1869,1624,5218,3054,4088,11135,776,3870,2654,2463,718,838,2188,0,0,780,909,4933,5829,2066,2266,732,2616,0,1466,477,1750,3354,1177,1629,2368,7,533,388,1283983,134933,0.326
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000013.spe,41.6,8.39,1,0.010271,-0.009946,0.00585,0.086458,210315,4.34,328,0,5266,19099,12126,7883,232351,7371,85,0,253,1747,1608,5273,2601,3778,11353,358,4060,2762,2179,607,888,2104,0,0,696,915,4982,5726,2090,2392,236,2496,0,1707,734,2416,2323,645,1497,2761,0,491,288,1273473,132869,0.323
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000014.spe,41.8,8.39,1,0.010271,-0.009946,0.00585,0.086458,208086,4.19,211,0,5344,18554,11727,8035,222104,7137,100,0,427,1811,1538,5363,2352,3814,10617,259,3896,2422,1968,586,622,2362,0,0,706,700,4534,5144,1504,2430,1080,2249,0,1191,225,1644,2801,1468,1656,1900,344,316,279,1265542,133213,0.322
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000015.spe,42,8.39,1,0.010271,-0.009946,0.00585,0.086458,207453,4.21,120,0,5020,18512,11355,8090,213560,6901,89,0,240,1751,1343,5119,2556,3721,10324,233,3638,2519,2473,595,647,2221,0,0,607,836,4556,5597,2207,2434,116,2571,0,1826,923,2067,2953,1562,1500,2442,0,154,0,1273425,133428,0.322
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000016.spe,42.2,8.39,1,0.010271,-0.009946,0.00585,0.086458,207544,4.29,236,0,4910,18063,10975,8058,207373,7095,130,0,249,1657,1424,5041,2198,3473,9948,0,3836,2914,1240,533,750,1978,0,0,669,707,4615,5322,1973,2850,1439,2739,0,1910,955,1522,2442,1900,897,2543,0,0,8,1278854,133841,0.323
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000017.spe,42.4,8.39,1,0.010271,-0.009946,0.00585,0.086458,207608,4.26,215,0,5206,18841,11579,8205,213907,7274,47,0,246,1630,1313,5042,2565,3911,11204,0,3960,2822,1726,562,831,1896,0,0,668,749,4588,5217,1922,2537,1433,1845,0,1730,0,1688,2748,2198,2096,1403,0,0,93,1275331,132193,0.322
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000018.spe,42.6,8.38,1,0.010271,-0.009946,0.00585,0.086458,205620,4.06,169,0,4137,15780,10223,8141,191916,6618,99,0,303,1546,1284,4877,2062,3485,10280,439,3823,2575,2134,579,781,1745,0,0,621,652,4589,4658,1367,2219,1108,2622,139,1725,661,885,2802,1710,1598,2650,0,0,129,1272596,133383,0.321
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000019.spe,42.8,8.38,1,0.010271,-0.009946,0.00585,0.086458,208252,4.2,153,0,4312,16513,10833,8486,207156,7067,40,0,201,1638,1427,5014,2406,3557,11047,701,3899,2597,2418,517,720,2061,0,0,623,523,4258,5082,1694,2323,1148,2340,0,1709,642,752,2133,2081,1039,2547,0,355,215,1277461,133407,0.323
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000020.spe,43,8.38,1,0.010271,-0.009946,0.00585,0.086458,209897,4.25,154,0,5169,18823,12041,8182,222454,7741,26,0,305,1639,1571,5094,2178,3471,11228,252,3859,2954,2147,635,714,2174,0,0,711,837,4641,5474,1712,2435,914,2415,0,1578,413,753,2641,1249,438,2276,30,141,106,1275367,134265,0.324
1128,Barents,E:\FISH 2020\FISH Final measurements\16032021\1128\XRF data\L000021.spe,43.2,8.38,1,0.010271,-0.009946,0.00585,0.086458,213049,4.53,156,0,6252,23006,14140,8232,252151,8161,0,0,512,1716,1699,5206,2501,3748,11446,107,4358,2330,2183,667,881,2411,0,0,871,880,4847,5882,1223,2439,338,2208,0,1821,1192,73,3422,805,1771,2533,78,310,162,1283741,135419,0.325
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000033.spe,403.6,8.24,1,0.010267,-0.009153,0.007427,0.082909,256825,3.21,97,0,5115,17374,12584,5476,234642,10466,462,169,125,5026,4786,5254,3102,4944,585,3214,6824,2583,5106,907,990,2297,384,45,396,533,6588,7150,689,3907,3507,5033,4253,4186,2686,0,2732,2846,3769,2002,0,0,0,1414581,158689,0.354
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000034.spe,403.8,8.24,1,0.010267,-0.009153,0.007427,0.082909,258591,3.27,106,0,5741,19747,14122,5442,251082,10611,585,38,119,4953,4411,5234,3204,5129,1775,3211,6859,2282,6423,951,1142,2386,315,97,511,675,6323,7319,1268,3714,4035,4043,3080,2943,2733,317,3223,1895,2725,2638,0,0,0,1418291,159383,0.354
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000035.spe,404,8.24,1,0.010267,-0.009153,0.007427,0.082909,259764,3.31,80,0,5646,19256,13766,5355,251608,10127,564,38,101,4683,4446,5128,3391,4944,2040,3261,7237,2362,6510,921,1090,2630,304,20,394,629,6740,7432,1370,4033,3313,3533,3508,4382,3291,0,3094,1826,3524,1624,0,0,0,1422096,159864,0.356
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000036.spe,404.2,8.24,1,0.010267,-0.009153,0.007427,0.082909,259286,3.28,293,0,5002,17159,12542,5525,233771,9839,529,125,0,4534,4562,5146,3921,5314,2105,3211,6716,2937,5850,887,981,2340,358,0,302,866,6109,7603,1164,3721,3600,3202,3299,3878,2335,6,2955,1309,3207,2050,0,0,0,1422677,160864,0.355
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000037.spe,404.4,8.24,1,0.010267,-0.009153,0.007427,0.082909,259560,3.17,72,0,4665,16538,11988,5324,234854,10059,607,139,55,4785,5173,5105,3246,4788,1641,3195,7039,2809,6053,973,1119,2474,339,6,386,518,6042,7222,914,4003,3033,4260,4522,3601,2740,0,2046,1904,3478,1315,0,0,0,1423091,160739,0.356
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000038.spe,404.6,8.24,1,0.010267,-0.009153,0.007427,0.082909,260686,3.24,284,0,4485,15565,11527,5300,225686,10015,649,28,62,4566,4846,5354,3346,5376,2289,3589,7103,2935,6469,970,1064,2349,391,58,332,762,6626,7695,1603,3732,3306,3727,3534,4090,2285,105,3274,2118,3260,2128,0,0,0,1426400,162870,0.357
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000039.spe,404.8,8.24,1,0.010267,-0.009153,0.007427,0.082909,262973,3.24,76,0,4613,16591,11888,5323,234288,9935,580,77,5,4558,4500,5087,3055,5220,1538,3823,6714,2145,6089,849,1098,2526,284,30,376,781,6435,7702,1298,4293,3688,4536,3536,4765,2738,0,3388,2875,4016,1596,0,0,0,1439072,162663,0.358
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000040.spe,405,8.24,1,0.010267,-0.009153,0.007427,0.082909,265080,3.2,77,0,5944,20164,14237,5338,264242,11040,550,0,48,4691,4903,5587,3583,5410,1789,3529,6677,2708,5771,916,1136,2685,302,0,312,936,6544,7540,1279,3730,3409,4381,4170,4548,2795,0,2827,2799,3584,2101,0,0,0,1437956,163011,0.359
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000041.spe,405.2,8.24,1,0.010267,-0.009153,0.007427,0.082909,266349,3.22,45,0,6125,19864,14027,5327,265989,10877,491,91,117,5016,5566,5507,3662,5295,1418,3551,7470,2174,6495,977,1168,2599,381,0,462,576,6495,7552,943,4385,3615,3650,4454,4062,2208,0,1914,1079,3545,2691,137,0,0,1441803,162415,0.36
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000042.spe,405.4,8.24,1,0.010267,-0.009153,0.007427,0.082909,265297,3.35,228,0,4968,17413,12608,5575,243353,10781,615,138,30,4685,5800,4973,3292,5674,1852,3372,6611,3041,5678,902,1053,2542,302,51,459,740,6435,7474,700,3634,3633,4061,3867,4014,3372,239,2363,1670,3788,1836,0,0,0,1446799,163608,0.36
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000043.spe,405.6,8.25,1,0.010267,-0.009153,0.007427,0.082909,263937,3.2,63,0,4824,17198,12471,5689,236780,11377,571,59,37,4727,5894,5245,3818,5503,1087,2795,7505,2894,5664,910,962,2586,375,95,344,838,6309,7600,1061,4030,3770,4652,3978,3999,2668,0,2454,1990,3399,990,0,0,0,1444708,162838,0.359
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000044.spe,405.8,8.25,1,0.010267,-0.009153,0.007427,0.082909,261522,3.16,33,0,4841,16999,12186,5687,235491,10755,531,13,0,4680,6850,5415,5317,5492,1854,3349,6547,3247,5778,824,994,2572,289,44,351,924,6404,7317,956,3806,3124,3910,3761,4433,2857,0,2438,2137,4030,2212,0,55,0,1435831,161728,0.357
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000045.spe,406,8.25,1,0.010267,-0.009153,0.007427,0.082909,260761,3.16,100,0,4868,16307,12182,5620,232637,10745,600,88,0,4705,6741,5265,9195,9628,1209,2475,6528,2818,6050,861,1152,2505,308,60,330,706,6562,7666,982,3853,3268,4103,3373,3321,2773,0,3591,1932,3359,1247,0,0,0,1428387,161677,0.357
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000046.spe,406.2,8.25,1,0.010267,-0.009153,0.007427,0.082909,260458,3.24,247,0,4783,16095,11583,5509,235593,10836,562,152,125,4764,6828,5300,6102,7080,1778,2864,7394,3485,6300,1018,1043,2444,368,67,377,823,6393,7597,835,4025,3681,4796,3924,4257,3106,0,3122,2146,3231,2243,0,0,0,1430583,160781,0.357
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000047.spe,406.4,8.25,1,0.010267,-0.009153,0.007427,0.082909,259053,3.18,60,0,4893,17027,12296,5604,238665,10824,516,79,263,4837,9775,4953,3580,5613,1340,3390,6861,3076,5713,797,1027,2490,315,23,359,981,6709,7862,1157,3690,3023,4411,3649,4171,2820,163,3569,819,3023,2516,0,0,0,1423976,160132,0.355
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000048.spe,406.6,8.25,1,0.010267,-0.009153,0.007427,0.082909,261521,3.1,47,0,5374,17906,12629,5492,251741,13248,585,126,0,4892,5791,5367,4066,5330,2057,3724,6958,2729,5786,839,1113,2706,242,31,500,571,6477,7115,1396,3872,3803,4031,3710,4525,3089,0,2741,1839,3585,2643,0,144,0,1426037,160194,0.357
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000049.spe,406.8,8.25,1,0.010267,-0.009153,0.007427,0.082909,262129,3.36,176,0,5073,18053,12790,5527,251711,11312,516,191,169,4648,5487,5583,7244,4755,1456,2855,6443,2275,5611,901,1144,2593,219,30,347,802,6882,7558,927,2948,2962,4081,3387,3773,2198,0,2368,1732,3869,1092,0,0,149,1425706,160518,0.357
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000050.spe,407,8.25,1,0.010267,-0.009153,0.007427,0.082909,263396,3.31,136,0,4935,17644,12862,5588,257188,10865,526,84,0,4830,6147,5287,4069,4959,2051,3560,7069,2594,5230,919,1067,2471,297,0,346,656,6359,7324,1133,3581,3139,3888,4031,4376,3647,0,3409,1815,4012,3328,0,313,0,1433039,160654,0.358
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000051.spe,407.2,8.25,1,0.010267,-0.009153,0.007427,0.082909,265370,3.25,253,0,5332,19465,13944,5611,275840,11622,506,88,135,4962,5882,5627,3207,4796,1860,3178,7087,2841,6767,974,1140,2748,292,44,565,715,6318,7331,1119,3426,3940,3928,3162,4254,2674,0,2083,1550,4257,2328,0,0,0,1435673,161788,0.359
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000052.spe,407.4,8.25,1,0.010267,-0.009153,0.007427,0.082909,264910,3.29,75,0,5831,19567,13945,5639,265375,11670,548,38,114,4617,6460,5422,3678,5086,1748,3988,6815,3194,6189,905,989,2435,221,0,474,958,6697,7309,189,3214,3465,3774,4330,4470,3611,0,3555,2043,4288,1566,74,0,0,1447111,162824,0.359
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000053.spe,407.6,8.25,1,0.010267,-0.009153,0.007427,0.082909,264535,3.2,149,0,5689,18853,13436,5587,257823,11292,443,0,208,4509,8162,5211,3410,5536,1886,3388,6462,3000,6145,871,1112,2447,305,13,426,1062,6630,7376,326,3394,3250,3150,4063,3474,2645,0,2674,1737,4091,2658,0,0,0,1443362,161140,0.359
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000054.spe,407.8,8.25,1,0.010267,-0.009153,0.007427,0.082909,263728,3.21,114,0,5180,17159,12245,5863,239657,11528,540,23,58,4691,7001,5250,4815,5447,1323,2434,5890,2871,5890,848,1095,2390,359,0,345,746,6919,7231,771,3786,3222,3696,3628,3602,2519,0,2906,1031,3124,2913,0,0,0,1441678,162011,0.359
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000055.spe,408,8.25,1,0.010267,-0.009153,0.007427,0.082909,262132,3.19,43,0,5112,16560,11970,5693,238590,11728,456,19,154,4721,5554,4962,4037,5214,1866,3454,6379,3006,5201,856,883,2430,336,0,397,872,6415,7528,1031,3864,2882,3413,3609,4420,3258,441,2974,2541,4397,2169,0,0,43,1438213,160026,0.358
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000056.spe,408.2,8.25,1,0.010267,-0.009153,0.007427,0.082909,262676,3.23,138,0,5292,17664,12633,5813,247628,12271,595,88,0,5069,5813,5282,3297,5500,2287,3290,6603,2783,6487,894,1055,2569,332,17,564,890,6536,7266,628,3896,3138,2962,3700,3944,2465,0,1739,1426,3882,2773,0,0,199,1439234,161281,0.358
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000057.spe,408.4,8.25,1,0.010267,-0.009153,0.007427,0.082909,263166,3.27,203,0,4886,17219,12308,5607,235235,12412,630,91,17,4555,5589,5075,3616,5491,1954,3334,6365,3373,5513,892,992,2476,316,0,364,1141,6310,7402,742,3669,3409,3543,3611,3905,2934,0,2651,2089,3289,2443,0,0,0,1444769,162635,0.359
142,North,E:\FISH 2020\FISH Final measurements\16032021_2\0142\XRF data\L000058.spe,408.6,8.25,1,0.010267,-0.009153,0.007427,0.082909,263183,3.06,42,0,4812,16823,11961,5722,232718,14900,447,113,0,4791,4968,5195,3654,5366,2126,3072,5882,3037,5425,787,1042,2428,309,29,435,966,6550,7933,859,3685,3212,2878,3690,4118,2841,0,2754,1032,3714,3433,0,0,0,1447000,162556,0.359
305,North,E:\FISH 2020\FISH Final measurements\16032021_2\0305\XRF data\L000000.spe,149,7.85,1,0.01027,-0.009398,0.007452,0.081773,293576,3.33,214,0,3787,13544,13681,5618,179233,8578,304,44,290,3219,3477,6593,4085,6062,217,89,3517,5020,8026,692,702,2158,128,0,568,687,5875,7202,0,1124,0,1086,0,2134,1804,1962,2808,2235,0,1678,96,225,159,1699162,183102,0.392
