Date_dd_mm_yyyy,Distance_mm,Height_cm
26032021,1162.115,7.528
26032021,1162.16,7.526
26032021,1162.21,7.524
26032021,1162.255,7.52
26032021,1162.305,7.524
26032021,1162.35,7.521
26032021,1162.395,7.523
26032021,1162.445,7.521
26032021,1162.49,7.523
26032021,1162.54,7.524
26032021,1162.585,7.524
26032021,1162.63,7.524
26032021,1162.68,7.521
26032021,1162.725,7.523
26032021,1162.775,7.528
26032021,1162.82,7.522
26032021,1162.865,7.52
26032021,1162.915,7.528
26032021,1162.96,7.524
26032021,1163.01,7.524
26032021,1163.055,7.524
26032021,1163.1,7.527
26032021,1163.15,7.529
26032021,1163.195,7.526
26032021,1163.245,7.524
26032021,1163.29,7.524
26032021,1163.335,7.524
26032021,1163.385,7.527
26032021,1163.43,7.526
26032021,1163.48,7.527
26032021,1163.525,7.526
26032021,1163.57,7.527
26032021,1163.62,7.529
26032021,1163.665,7.526
26032021,1163.715,7.524
26032021,1163.76,7.528
26032021,1163.805,7.526
26032021,1163.855,7.52
26032021,1163.9,7.524
26032021,1163.95,7.524
26032021,1163.995,7.528
26032021,1164.04,7.523
26032021,1164.09,7.522
26032021,1164.135,7.524
26032021,1164.185,7.521
26032021,1164.23,7.527
26032021,1164.275,7.526
26032021,1164.325,7.521
26032021,1164.37,7.524
26032021,1164.42,7.527
26032021,1164.465,7.527
26032021,1164.51,7.521
26032021,1164.56,7.524
26032021,1164.605,7.52
26032021,1164.655,7.523
26032021,1164.7,7.524
26032021,1164.745,7.524
26032021,1164.795,7.524
26032021,1164.84,7.524
26032021,1164.89,7.529
26032021,1164.935,7.523
26032021,1164.98,7.528
26032021,1165.03,7.529
26032021,1165.075,7.525
26032021,1165.125,7.529
26032021,1165.17,7.524
26032021,1165.215,7.529
26032021,1165.265,7.529
26032021,1165.31,7.533
26032021,1165.36,7.528
26032021,1165.405,7.528
26032021,1165.45,7.526
26032021,1165.5,7.524
26032021,1165.545,7.524
26032021,1165.595,7.524
26032021,1165.64,7.524
26032021,1165.685,7.529
26032021,1165.735,7.525
26032021,1165.78,7.524
26032021,1165.83,7.524
26032021,1165.875,7.524
26032021,1165.92,7.521
26032021,1165.97,7.523
26032021,1166.015,7.524
26032021,1166.065,7.524
26032021,1166.11,7.524
26032021,1166.155,7.524
26032021,1166.205,7.524
26032021,1166.25,7.528
26032021,1166.3,7.529
26032021,1166.345,7.529
26032021,1166.39,7.533
26032021,1166.44,7.531
26032021,1166.485,7.532
26032021,1166.535,7.534
26032021,1166.58,7.538
26032021,1166.625,7.535
26032021,1166.675,7.537
26032021,1166.72,7.539
26032021,1166.77,7.539
26032021,1166.815,7.539
26032021,1166.86,7.539
26032021,1166.91,7.539
26032021,1166.955,7.535
26032021,1167.005,7.539
26032021,1167.05,7.537
26032021,1167.095,7.536
26032021,1167.145,7.535
26032021,1167.19,7.539
26032021,1167.24,7.54
26032021,1167.285,7.544
26032021,1167.33,7.544
26032021,1167.38,7.544
26032021,1167.425,7.544
26032021,1167.475,7.544
26032021,1167.52,7.549
26032021,1167.565,7.547
26032021,1167.615,7.546
26032021,1167.66,7.552
26032021,1167.71,7.551
26032021,1167.755,7.552
26032021,1167.8,7.554
26032021,1167.85,7.557
26032021,1167.895,7.559
26032021,1167.945,7.559
26032021,1167.99,7.562
26032021,1168.035,7.56
26032021,1168.085,7.559
26032021,1168.13,7.562
26032021,1168.18,7.563
26032021,1168.225,7.563
26032021,1168.27,7.563
26032021,1168.32,7.566
26032021,1168.365,7.568
26032021,1168.415,7.568
26032021,1168.46,7.568
26032021,1168.505,7.572
26032021,1168.555,7.57
26032021,1168.6,7.568
26032021,1168.65,7.573
26032021,1168.695,7.573
26032021,1168.74,7.569
26032021,1168.79,7.573
26032021,1168.835,7.573
26032021,1168.885,7.573
26032021,1168.93,7.573
26032021,1168.975,7.576
26032021,1169.025,7.578
26032021,1169.07,7.578
26032021,1169.12,7.578
26032021,1169.165,7.578
26032021,1169.21,7.582
26032021,1169.26,7.583
26032021,1169.305,7.583
26032021,1169.355,7.588
26032021,1169.4,7.585
26032021,1169.445,7.583
26032021,1169.495,7.586
26032021,1169.54,7.588
26032021,1169.59,7.588
26032021,1169.635,7.583
26032021,1169.68,7.587
26032021,1169.73,7.584
26032021,1169.775,7.587
26032021,1169.825,7.591
26032021,1169.87,7.588
26032021,1169.915,7.591
26032021,1169.965,7.593
26032021,1170.01,7.593
26032021,1170.06,7.593
26032021,1170.105,7.593
26032021,1170.15,7.593
26032021,1170.2,7.593
26032021,1170.245,7.588
26032021,1170.295,7.593
26032021,1170.34,7.593
26032021,1170.385,7.593
26032021,1170.435,7.596
26032021,1170.48,7.598
26032021,1170.53,7.598
26032021,1170.575,7.598
26032021,1170.62,7.602
26032021,1170.67,7.599
26032021,1170.715,7.598
26032021,1170.765,7.598
26032021,1170.81,7.598
26032021,1170.855,7.598
26032021,1170.905,7.598
26032021,1170.95,7.602
26032021,1171,7.603
26032021,1171.045,7.603
26032021,1171.09,7.603
26032021,1171.14,7.603
26032021,1171.185,7.606
26032021,1171.235,7.607
26032021,1171.28,7.607
26032021,1171.325,7.607
26032021,1171.375,7.604
26032021,1171.42,7.603
26032021,1171.47,7.606
26032021,1171.515,7.604
26032021,1171.56,7.606
26032021,1171.61,7.607
26032021,1171.655,7.607
26032021,1171.705,7.607
26032021,1171.75,7.603
26032021,1171.795,7.607
26032021,1171.845,7.607
26032021,1171.89,7.607
26032021,1171.94,7.604
26032021,1171.985,7.607
26032021,1172.03,7.612
26032021,1172.08,7.608
26032021,1172.125,7.611
26032021,1172.175,7.612
26032021,1172.22,7.617
26032021,1172.265,7.613
26032021,1172.315,7.612
26032021,1172.36,7.612
26032021,1172.41,7.612
26032021,1172.455,7.616
26032021,1172.5,7.613
26032021,1172.55,7.617
26032021,1172.595,7.617
26032021,1172.645,7.617
26032021,1172.69,7.617
26032021,1172.735,7.617
26032021,1172.785,7.617
26032021,1172.83,7.617
26032021,1172.88,7.617
26032021,1172.925,7.617
26032021,1172.97,7.617
26032021,1173.02,7.612
26032021,1173.065,7.617
26032021,1173.115,7.61
26032021,1173.16,7.616
26032021,1173.205,7.614
26032021,1173.255,7.608
26032021,1173.3,7.607
26032021,1173.35,7.607
26032021,1173.395,7.612
26032021,1173.44,7.609
26032021,1173.49,7.607
26032021,1173.535,7.611
26032021,1173.585,7.612
26032021,1173.63,7.607
26032021,1173.675,7.613
26032021,1173.725,7.617
26032021,1173.77,7.617
26032021,1173.82,7.617
26032021,1173.865,7.617
26032021,1173.91,7.617
26032021,1173.96,7.614
26032021,1174.005,7.616
26032021,1174.055,7.617
26032021,1174.1,7.614
26032021,1174.145,7.612
26032021,1174.195,7.616
26032021,1174.24,7.617
26032021,1174.29,7.617
26032021,1174.335,7.614
26032021,1174.38,7.612
26032021,1174.43,7.617
26032021,1174.475,7.617
26032021,1174.525,7.617
26032021,1174.57,7.617
26032021,1174.615,7.617
26032021,1174.665,7.617
26032021,1174.71,7.617
26032021,1174.76,7.617
26032021,1174.805,7.617
26032021,1174.85,7.612
26032021,1174.9,7.608
26032021,1174.945,7.607
26032021,1174.995,7.607
26032021,1175.04,7.612
26032021,1175.085,7.612
26032021,1175.135,7.612
26032021,1175.18,7.608
26032021,1175.23,7.612
26032021,1175.275,7.609
26032021,1175.32,7.607
26032021,1175.37,7.607
26032021,1175.415,7.603
26032021,1175.465,7.607
26032021,1175.51,7.607
26032021,1175.555,7.607
26032021,1175.605,7.607
26032021,1175.65,7.607
26032021,1175.7,7.604
26032021,1175.745,7.607
26032021,1175.79,7.607
26032021,1175.84,7.607
26032021,1175.885,7.607
26032021,1175.935,7.604
26032021,1175.98,7.607
26032021,1176.025,7.603
26032021,1176.075,7.607
26032021,1176.12,7.607
26032021,1176.17,7.603
26032021,1176.215,7.603
26032021,1176.26,7.603
26032021,1176.31,7.603
26032021,1176.355,7.603
26032021,1176.405,7.599
26032021,1176.45,7.598
26032021,1176.495,7.601
26032021,1176.545,7.603
26032021,1176.59,7.598
26032021,1176.64,7.598
26032021,1176.685,7.598
26032021,1176.73,7.593
26032021,1176.78,7.593
26032021,1176.825,7.596
26032021,1176.875,7.598
26032021,1176.92,7.595
26032021,1176.965,7.593
26032021,1177.015,7.596
26032021,1177.06,7.598
26032021,1177.11,7.593
26032021,1177.155,7.593
26032021,1177.2,7.593
26032021,1177.25,7.588
26032021,1177.295,7.593
26032021,1177.345,7.593
26032021,1177.39,7.593
26032021,1177.435,7.589
26032021,1177.485,7.593
26032021,1177.53,7.593
26032021,1177.58,7.593
26032021,1177.625,7.589
26032021,1177.67,7.588
26032021,1177.72,7.588
26032021,1177.765,7.583
26032021,1177.815,7.583
26032021,1177.86,7.583
26032021,1177.905,7.583
26032021,1177.955,7.579
26032021,1178,7.578
26032021,1178.05,7.574
26032021,1178.095,7.573
26032021,1178.14,7.569
26032021,1178.19,7.568
26032021,1178.235,7.563
26032021,1178.285,7.563
26032021,1178.33,7.563
26032021,1178.375,7.555
26032021,1178.425,7.557
26032021,1178.47,7.554
26032021,1178.52,7.554
26032021,1178.565,7.554
26032021,1178.61,7.55
26032021,1178.66,7.545
26032021,1178.705,7.548
26032021,1178.755,7.549
26032021,1178.8,7.545
26032021,1178.845,7.544
26032021,1178.895,7.54
26032021,1178.94,7.539
26032021,1178.99,7.543
26032021,1179.035,7.54
26032021,1179.08,7.535
26032021,1179.13,7.538
26032021,1179.175,7.529
26032021,1179.225,7.534
26032021,1179.27,7.534
26032021,1179.315,7.53
26032021,1179.365,7.533
26032021,1179.41,7.531
26032021,1179.46,7.533
26032021,1179.505,7.53
26032021,1179.55,7.534
26032021,1179.6,7.534
26032021,1179.645,7.531
26032021,1179.695,7.529
26032021,1179.74,7.529
26032021,1179.785,7.533
26032021,1179.835,7.531
26032021,1179.88,7.529
26032021,1179.93,7.529
26032021,1179.975,7.529
26032021,1180.02,7.529
26032021,1180.07,7.529
26032021,1180.115,7.529
26032021,1180.165,7.529
26032021,1180.21,7.521
26032021,1180.255,7.527
26032021,1180.305,7.524
26032021,1180.35,7.521
26032021,1180.4,7.52
26032021,1180.445,7.523
26032021,1180.49,7.516
26032021,1180.54,7.524
26032021,1180.585,7.515
26032021,1180.635,7.52
26032021,1180.68,7.52
26032021,1180.725,7.515
26032021,1180.775,7.518
26032021,1180.82,7.515
26032021,1180.87,7.52
26032021,1180.915,7.52
26032021,1180.96,7.52
26032021,1181.01,7.52
26032021,1181.055,7.52
26032021,1181.105,7.52
26032021,1181.15,7.52
26032021,1181.195,7.52
26032021,1181.245,7.524
26032021,1181.29,7.52
26032021,1181.34,7.524
26032021,1181.385,7.524
26032021,1181.43,7.524
26032021,1181.48,7.524
26032021,1181.525,7.521
26032021,1181.575,7.524
26032021,1181.62,7.524
26032021,1181.665,7.524
26032021,1181.715,7.524
26032021,1181.76,7.524
26032021,1181.81,7.524
26032021,1181.855,7.524
26032021,1181.9,7.524
26032021,1181.95,7.521
26032021,1181.995,7.523
26032021,1182.045,7.521
26032021,1182.09,7.524
26032021,1182.135,7.524
26032021,1182.185,7.524
26032021,1182.23,7.524
26032021,1182.28,7.524
26032021,1182.325,7.521
26032021,1182.37,7.523
26032021,1182.42,7.524
26032021,1182.465,7.521
26032021,1182.515,7.523
26032021,1182.56,7.524
26032021,1182.605,7.52
26032021,1182.655,7.52
26032021,1182.7,7.52
26032021,1182.75,7.524
26032021,1182.795,7.524
26032021,1182.84,7.521
26032021,1182.89,7.524
26032021,1182.935,7.524
26032021,1182.985,7.524
26032021,1183.03,7.524
26032021,1183.075,7.529
26032021,1183.125,7.529
26032021,1183.17,7.525
26032021,1183.22,7.524
26032021,1183.265,7.525
26032021,1183.31,7.529
26032021,1183.36,7.525
26032021,1183.405,7.529
26032021,1183.455,7.529
26032021,1183.5,7.529
26032021,1183.545,7.526
26032021,1183.595,7.524
26032021,1183.64,7.521
26032021,1183.69,7.524
26032021,1183.735,7.524
26032021,1183.78,7.524
26032021,1183.83,7.524
26032021,1183.875,7.524
26032021,1183.925,7.524
26032021,1183.97,7.52
26032021,1184.015,7.52
26032021,1184.065,7.524
26032021,1184.11,7.524
26032021,1184.16,7.52
26032021,1184.205,7.52
26032021,1184.25,7.52
26032021,1184.3,7.52
26032021,1184.345,7.52
26032021,1184.395,7.52
26032021,1184.44,7.52
26032021,1184.485,7.52
26032021,1184.535,7.52
26032021,1184.58,7.515
26032021,1184.63,7.515
26032021,1184.675,7.52
26032021,1184.72,7.524
26032021,1184.77,7.52
26032021,1184.815,7.52
26032021,1184.865,7.523
26032021,1184.91,7.516
26032021,1184.955,7.524
26032021,1185.005,7.524
26032021,1185.05,7.524
26032021,1185.1,7.521
26032021,1185.145,7.524
26032021,1185.19,7.52
26032021,1185.24,7.52
26032021,1185.285,7.52
26032021,1185.335,7.52
26032021,1185.38,7.524
26032021,1185.425,7.521
26032021,1185.475,7.515
26032021,1185.52,7.518
26032021,1185.57,7.52
26032021,1185.615,7.52
26032021,1185.66,7.515
26032021,1185.71,7.519
26032021,1185.755,7.516
26032021,1185.805,7.52
26032021,1185.85,7.52
26032021,1185.895,7.52
26032021,1185.945,7.52
26032021,1185.99,7.524
26032021,1186.04,7.52
26032021,1186.085,7.521
26032021,1186.13,7.524
26032021,1186.18,7.52
26032021,1186.225,7.524
26032021,1186.275,7.524
26032021,1186.32,7.524
26032021,1186.365,7.524
26032021,1186.415,7.524
26032021,1186.46,7.524
26032021,1186.51,7.529
26032021,1186.555,7.526
26032021,1186.6,7.524
26032021,1186.65,7.524
26032021,1186.695,7.524
26032021,1186.745,7.524
26032021,1186.79,7.524
26032021,1186.835,7.524
26032021,1186.885,7.524
26032021,1186.93,7.524
26032021,1186.98,7.52
26032021,1187.025,7.52
26032021,1187.07,7.52
26032021,1187.12,7.523
26032021,1187.165,7.528
26032021,1187.215,7.529
26032021,1187.26,7.524
26032021,1187.305,7.524
26032021,1187.355,7.524
26032021,1187.4,7.524
26032021,1187.45,7.524
26032021,1187.495,7.524
26032021,1187.54,7.524
26032021,1187.59,7.524
26032021,1187.635,7.524
26032021,1187.685,7.524
26032021,1187.73,7.524
26032021,1187.775,7.524
26032021,1187.825,7.524
26032021,1187.87,7.521
26032021,1187.92,7.524
26032021,1187.965,7.524
26032021,1188.01,7.524
26032021,1188.06,7.52
26032021,1188.105,7.524
26032021,1188.155,7.524
26032021,1188.2,7.524
26032021,1188.245,7.52
26032021,1188.295,7.524
26032021,1188.34,7.524
26032021,1188.39,7.524
26032021,1188.435,7.524
26032021,1188.48,7.524
26032021,1188.53,7.52
26032021,1188.575,7.524
26032021,1188.625,7.524
26032021,1188.67,7.524
26032021,1188.715,7.524
26032021,1188.765,7.524
26032021,1188.81,7.521
26032021,1188.86,7.524
26032021,1188.905,7.524
26032021,1188.95,7.524
26032021,1189,7.524
26032021,1189.045,7.52
26032021,1189.095,7.52
26032021,1189.14,7.524
26032021,1189.185,7.524
26032021,1189.235,7.524
26032021,1189.28,7.524
26032021,1189.33,7.521
26032021,1189.375,7.52
26032021,1189.42,7.52
26032021,1189.47,7.52
26032021,1189.515,7.524
26032021,1189.565,7.52
26032021,1189.61,7.524
26032021,1189.655,7.524
26032021,1189.705,7.524
26032021,1189.75,7.524
26032021,1189.8,7.524
26032021,1189.845,7.52
26032021,1189.89,7.525
26032021,1189.94,7.529
26032021,1189.985,7.529
26032021,1190.035,7.529
26032021,1190.08,7.529
26032021,1190.125,7.529
26032021,1190.175,7.529
26032021,1190.22,7.53
26032021,1190.27,7.533
26032021,1190.315,7.529
26032021,1190.36,7.529
26032021,1190.41,7.534
26032021,1190.455,7.534
26032021,1190.505,7.53
26032021,1190.55,7.533
26032021,1190.595,7.53
26032021,1190.645,7.529
26032021,1190.69,7.529
26032021,1190.74,7.529
26032021,1190.785,7.524
26032021,1190.83,7.524
26032021,1190.88,7.524
26032021,1190.925,7.52
26032021,1190.975,7.524
26032021,1191.02,7.524
26032021,1191.065,7.524
26032021,1191.115,7.524
26032021,1191.16,7.524
26032021,1191.21,7.524
26032021,1191.255,7.524
26032021,1191.3,7.524
26032021,1191.35,7.524
26032021,1191.395,7.524
26032021,1191.445,7.524
26032021,1191.49,7.52
26032021,1191.535,7.52
26032021,1191.585,7.529
26032021,1191.63,7.529
26032021,1191.68,7.525
26032021,1191.725,7.524
26032021,1191.77,7.529
26032021,1191.82,7.525
26032021,1191.865,7.528
26032021,1191.915,7.529
26032021,1191.96,7.529
26032021,1192.005,7.525
26032021,1192.055,7.528
26032021,1192.1,7.529
26032021,1192.15,7.529
26032021,1192.195,7.525
26032021,1192.24,7.533
26032021,1192.29,7.534
26032021,1192.335,7.534
26032021,1192.385,7.534
26032021,1192.43,7.534
26032021,1192.475,7.534
26032021,1192.525,7.533
26032021,1192.57,7.529
26032021,1192.62,7.529
26032021,1192.665,7.528
26032021,1192.71,7.525
26032021,1192.76,7.528
26032021,1192.805,7.524
26032021,1192.855,7.525
26032021,1192.9,7.529
26032021,1192.945,7.529
26032021,1192.995,7.534
26032021,1193.04,7.534
26032021,1193.09,7.534
26032021,1193.135,7.534
26032021,1193.18,7.534
26032021,1193.23,7.539
26032021,1193.275,7.539
26032021,1193.325,7.539
26032021,1193.37,7.535
26032021,1193.415,7.538
26032021,1193.465,7.544
26032021,1193.51,7.539
26032021,1193.56,7.549
26032021,1193.605,7.548
26032021,1193.65,7.545
26032021,1193.7,7.549
26032021,1193.745,7.549
26032021,1193.795,7.549
26032021,1193.84,7.553
26032021,1193.885,7.549
26032021,1193.935,7.553
26032021,1193.98,7.554
26032021,1194.03,7.554
26032021,1194.075,7.554
26032021,1194.12,7.554
26032021,1194.17,7.549
26032021,1194.215,7.554
26032021,1194.265,7.554
26032021,1194.31,7.554
26032021,1194.355,7.55
26032021,1194.405,7.554
26032021,1194.45,7.558
26032021,1194.5,7.554
26032021,1194.545,7.558
26032021,1194.59,7.554
26032021,1194.64,7.559
26032021,1194.685,7.559
26032021,1194.735,7.558
26032021,1194.78,7.554
26032021,1194.825,7.554
26032021,1194.875,7.554
26032021,1194.92,7.554
26032021,1194.97,7.554
26032021,1195.015,7.549
26032021,1195.06,7.553
26032021,1195.11,7.559
26032021,1195.155,7.559
26032021,1195.205,7.554
26032021,1195.25,7.554
26032021,1195.295,7.554
26032021,1195.345,7.554
26032021,1195.39,7.554
26032021,1195.44,7.555
26032021,1195.485,7.558
26032021,1195.53,7.554
26032021,1195.58,7.554
26032021,1195.625,7.554
26032021,1195.675,7.555
26032021,1195.72,7.557
26032021,1195.765,7.554
26032021,1195.815,7.554
26032021,1195.86,7.554
26032021,1195.91,7.549
26032021,1195.955,7.554
26032021,1196,7.554
26032021,1196.05,7.553
26032021,1196.095,7.55
26032021,1196.145,7.554
26032021,1196.19,7.554
26032021,1196.235,7.549
26032021,1196.285,7.553
26032021,1196.33,7.553
26032021,1196.38,7.549
26032021,1196.425,7.549
26032021,1196.47,7.549
26032021,1196.52,7.554
26032021,1196.565,7.554
26032021,1196.615,7.554
26032021,1196.66,7.554
26032021,1196.705,7.554
26032021,1196.755,7.553
26032021,1196.8,7.55
26032021,1196.85,7.553
26032021,1196.895,7.55
26032021,1196.94,7.553
26032021,1196.99,7.554
26032021,1197.035,7.554
26032021,1197.085,7.554
26032021,1197.13,7.554
26032021,1197.175,7.554
26032021,1197.225,7.554
26032021,1197.27,7.553
26032021,1197.32,7.549
26032021,1197.365,7.554
26032021,1197.41,7.554
26032021,1197.46,7.552
26032021,1197.505,7.55
26032021,1197.555,7.553
26032021,1197.6,7.554
26032021,1197.645,7.558
26032021,1197.695,7.554
26032021,1197.74,7.554
26032021,1197.79,7.554
26032021,1197.835,7.554
26032021,1197.88,7.554
26032021,1197.93,7.553
26032021,1197.975,7.55
26032021,1198.025,7.554
26032021,1198.07,7.554
26032021,1198.115,7.554
26032021,1198.165,7.554
26032021,1198.21,7.554
26032021,1198.26,7.554
26032021,1198.305,7.549
26032021,1198.35,7.553
26032021,1198.4,7.554
26032021,1198.445,7.554
26032021,1198.495,7.554
26032021,1198.54,7.554
26032021,1198.585,7.553
26032021,1198.635,7.55
26032021,1198.68,7.553
26032021,1198.73,7.554
26032021,1198.775,7.554
26032021,1198.82,7.554
