Sample_ID,Region,Mg,Al,Si,P,S,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Ag,Cd,Sn,Sb,Ba,La,Ce,Pr,Nd,W,Hg,Pb,Bi,Th,U
1132,Norwegian,0,0,256,11537,18528,28896,346,91,0,0,47,32,0,0,9,31,25,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9
1133,Norwegian,0,0,345,10955,14941,22413,890,1140,0,0,132,60,0,0,9,40,8,0,2,6,0,0,0,0,0,0,0,0,29,29,40,0,0,0,0,0,0,37,10
1133,Norwegian,0,0,469,10920,15130,22531,857,1184,0,0,129,57,4,0,9,39,8,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,40,12
1133,Norwegian,3024,0,431,10913,15043,22476,857,1142,0,0,134,56,3,0,8,39,9,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10
1134,Norwegian,5196,0,441,12337,15932,30435,283,97,0,0,67,37,0,0,4,24,15,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,129,0,0,0,0,36,6
1134,Norwegian,4702,698,323,12278,15811,30369,267,91,0,0,65,40,5,0,6,24,15,0,2,5,0,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,35,7
1134,Norwegian,0,0,388,12289,15700,30415,279,102,0,0,65,42,3,0,5,24,14,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7
1135,Norwegian,3013,0,416,11112,13693,27158,301,76,0,0,57,37,0,0,0,24,23,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6
1135,Norwegian,2976,0,426,11036,13636,27087,291,89,0,0,54,30,4,0,4,24,22,0,3,5,0,0,0,2,0,0,0,0,26,34,0,0,117,0,0,0,0,30,6
1135,Norwegian,0,0,352,11055,13654,27187,274,82,0,0,56,32,0,0,5,26,23,0,3,5,0,0,0,3,0,0,0,0,24,0,0,67,0,0,0,0,0,32,6
1136,Norwegian,5385,0,304,13850,17419,30871,468,168,0,0,98,43,4,0,7,29,18,0,2,5,0,0,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,40,11
1136,Norwegian,3436,714,363,13864,17429,30796,475,139,0,0,94,43,4,0,9,30,19,0,3,6,0,0,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,43,10
1136,Norwegian,5678,0,337,13838,17781,30907,484,136,0,0,95,40,0,0,7,31,18,0,2,5,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,42,11
1137,Rockall,3686,0,385,9756,12340,22946,372,434,0,0,47,149,0,0,3,27,1,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6
1137,Rockall,3738,0,374,9743,12221,22943,353,430,0,0,54,152,0,0,3,28,1,0,2,3,0,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,33,7
1137,Rockall,4511,506,350,9687,12299,22967,383,425,0,0,55,151,4,0,5,28,2,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,89,0,0,0,0,31,7
1138,Rockall,5044,0,262,9416,18279,21490,481,195,0,0,59,217,0,0,3,25,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7
1138,Rockall,0,0,233,9364,18361,21524,496,187,0,0,64,220,0,0,4,25,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,124,0,0,0,0,33,6
1139,Rockall,0,509,284,9346,15417,19123,349,125,0,0,62,49,0,0,4,23,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6
1139,Rockall,2735,0,339,9400,15393,19152,344,159,0,0,60,51,0,0,4,22,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7
1139,Rockall,5642,0,315,9369,15381,19098,360,121,0,0,64,50,3,0,4,23,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6
1139,Rockall,0,0,337,9434,18243,21494,510,203,0,0,64,216,0,0,3,24,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7
1140,Rockall,6629,755,345,9827,18721,20449,678,106,0,0,88,50,0,0,42,43,1,0,3,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9
1140,Rockall,6991,0,418,9846,18696,20429,662,73,0,0,85,58,0,0,42,42,1,0,3,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,10
1140,Rockall,5562,1017,469,9870,19150,20459,665,97,0,0,85,51,0,0,41,41,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9
1141,Rockall,5577,500,322,10237,12907,20882,614,352,0,0,64,49,4,0,12,24,0,0,2,3,0,0,0,2,0,0,0,0,21,0,0,67,0,0,0,0,0,35,7
1141,Rockall,5256,0,403,10366,12997,20898,624,339,0,0,64,44,0,0,11,23,0,0,2,3,0,0,0,3,0,0,0,0,22,0,0,0,93,0,0,0,0,35,7
1141,Rockall,5529,524,342,10302,12888,20777,608,346,0,0,67,52,4,0,12,25,0,0,2,3,0,0,0,2,0,0,0,0,0,0,43,59,87,0,0,0,0,34,8
1202,Wscotland,0,0,318,10530,13066,23597,312,164,0,0,87,53,0,0,4,21,2,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7
1202,Wscotland,3298,726,349,10480,12977,23492,318,172,0,0,89,57,0,0,3,22,2,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8
1202,Wscotland,3352,0,316,10526,13095,23610,323,178,0,0,79,54,4,0,3,21,1,0,1,3,0,0,0,3,0,0,0,0,0,32,0,62,0,0,0,0,0,37,7
1203,Wscotland,4503,809,306,9697,16879,19697,364,116,0,0,69,75,4,0,4,27,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7
1203,Wscotland,4631,709,250,9686,16983,19786,357,94,0,0,69,71,0,0,3,28,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8
1203,Wscotland,3885,596,319,9672,16917,19719,362,89,0,0,70,78,0,0,3,27,0,0,2,3,0,0,0,2,0,0,0,0,21,0,0,0,0,0,0,0,0,35,7
1205,Wscotland,3911,0,335,10721,16165,21690,277,154,0,0,73,87,0,0,3,24,2,0,2,3,0,0,0,2,0,0,0,0,23,29,0,0,0,0,0,0,0,37,8
1205,Wscotland,2911,0,221,10726,16288,21701,254,159,0,0,75,89,0,0,3,24,1,0,2,3,0,0,0,3,0,0,0,0,19,0,0,0,92,0,0,0,0,34,7
1205,Wscotland,3952,0,250,10779,16172,21656,294,163,0,0,78,85,4,0,3,25,2,0,2,3,0,0,0,4,0,0,0,0,24,0,0,0,0,0,0,0,0,35,7
1206,Wscotland,4175,546,324,10689,17096,20896,277,143,0,0,82,82,0,0,4,26,0,0,2,3,0,0,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,36,7
1206,Wscotland,3524,822,332,10708,16997,20849,257,140,0,0,82,81,3,0,4,25,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8
1206,Wscotland,4359,0,343,10762,17071,20939,253,144,0,0,79,83,0,0,4,25,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,70,96,0,0,0,0,37,8
1207,Wscotland,2690,863,301,10203,17618,19991,362,97,0,0,71,94,0,0,5,35,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7
1207,Wscotland,4016,527,338,10262,17596,20099,395,94,0,0,69,90,3,0,4,35,0,0,2,3,0,0,0,3,0,0,0,0,28,0,0,0,0,0,0,0,0,34,7
1207,Wscotland,5001,0,311,10289,17561,20072,381,96,0,0,66,96,0,0,4,35,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,68,0,0,0,0,0,35,8
1208,Wscotland,2964,0,265,9556,16230,17077,405,423,0,0,85,78,0,0,4,33,1,0,2,3,0,0,0,2,0,0,0,0,0,27,0,71,91,0,0,0,0,35,8
1208,Wscotland,4730,669,316,9447,16161,17019,409,417,0,0,81,86,0,0,5,33,1,0,2,3,0,0,0,2,0,0,0,0,33,46,0,74,124,0,0,0,0,37,8
1208,Wscotland,4834,606,446,9504,16367,17073,402,430,0,0,78,86,0,0,5,34,2,0,2,3,0,0,0,2,0,0,0,0,20,29,0,0,0,0,0,0,0,36,7
1209,Wscotland,4110,0,247,11181,16783,22206,289,110,0,0,68,95,0,0,5,34,1,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7
1209,Wscotland,4636,670,305,11224,16797,22281,266,119,0,0,66,93,3,0,4,33,1,0,2,3,0,0,0,2,0,0,0,0,0,0,0,66,0,0,0,0,0,33,7
1209,Wscotland,4083,0,308,11242,16761,22230,249,98,0,0,64,92,0,0,4,35,1,0,2,3,0,0,0,2,0,0,0,0,26,32,46,59,85,0,0,0,0,32,7
Y_02,Barents,3145,0,367,11090,14672,23861,287,73,0,0,25,25,4,0,5,26,39,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5
Y_02,Barents,4046,0,169,11114,14554,23812,285,81,0,0,30,21,3,0,4,25,38,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4
Y_02,Barents,5616,0,232,11025,14585,23839,276,74,0,0,31,26,4,0,4,25,38,0,3,4,0,0,0,3,0,0,0,0,29,0,0,0,100,0,0,0,0,26,5
Y_02,Barents,3840,0,204,11086,14959,24136,304,67,0,0,22,23,4,0,5,25,42,0,4,4,0,0,0,2,0,0,0,0,32,0,54,0,0,0,0,0,0,25,4
Y_02,Barents,4474,612,247,11181,15045,24199,276,74,0,0,25,21,0,0,5,24,41,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,112,0,0,0,0,26,4
Y_02,Barents,4226,599,175,11244,14977,24196,282,0,0,0,26,25,3,0,3,24,41,0,4,4,0,0,0,4,0,0,0,0,0,0,0,81,0,0,0,0,0,25,5
Y_06,Barents,4060,0,186,10415,14061,23892,221,81,0,0,23,22,4,0,3,24,78,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4
Y_06,Barents,5320,0,283,10399,14096,23887,225,77,0,0,22,23,4,0,5,26,78,0,4,3,0,0,0,3,0,0,0,0,31,0,0,0,0,0,0,0,0,28,5
Y_06,Barents,0,0,255,10380,14005,23775,233,82,0,0,23,22,3,0,4,26,78,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4
Y_06,Barents,3341,0,296,10334,13959,23425,211,76,0,0,21,22,4,0,4,25,82,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4
Y_06,Barents,4161,0,260,10363,13997,23447,212,65,0,0,21,20,3,0,3,25,83,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4
Y_06,Barents,3907,653,286,10419,14028,23390,206,66,0,0,22,22,4,0,3,25,82,0,4,4,0,0,0,3,0,0,0,0,0,0,0,68,0,0,0,0,0,24,4
Y_09,Barents,5518,737,281,10138,14764,21652,473,76,0,0,26,30,0,0,4,29,179,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5
Y_09,Barents,4327,0,282,10057,14639,21487,487,69,0,0,29,26,4,0,4,28,178,0,4,4,0,1,0,4,0,0,0,0,32,38,0,0,0,0,0,0,0,27,5
Y_09,Barents,5625,872,359,10077,14773,21549,469,0,0,0,30,24,3,0,5,28,179,0,4,4,0,0,0,3,0,0,0,0,29,0,0,0,0,0,0,0,0,30,5
Y_09,Barents,2749,670,368,10255,15068,21705,452,81,0,0,22,22,4,0,3,28,191,0,3,4,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,28,5
Y_09,Barents,4700,556,278,10276,14907,21704,443,100,0,0,29,26,0,0,4,28,189,0,4,4,0,0,0,3,0,0,0,0,31,0,0,0,0,0,0,0,0,28,4
Y_09,Barents,4605,555,255,10328,14758,21718,446,98,0,0,27,24,3,0,3,28,190,0,4,4,0,0,0,3,0,0,0,0,25,34,0,0,0,0,0,0,0,29,5
Y_10,Barents,5652,0,316,11023,16304,22445,333,93,0,0,30,34,4,0,5,33,75,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5
Y_10,Barents,4864,0,258,10970,16183,22453,319,70,0,0,30,34,0,0,6,34,75,0,4,5,0,0,0,3,0,0,0,0,23,0,0,69,99,0,0,0,0,30,4
Y_10,Barents,4881,0,230,11085,16247,22456,338,92,0,0,31,33,4,0,5,33,76,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5
Y_14,Barents,4701,519,357,9676,15253,19537,666,92,0,0,19,22,3,0,4,31,131,0,3,5,0,0,0,3,0,0,0,0,0,0,0,77,0,0,0,0,0,28,5
Y_14,Barents,3921,686,284,9721,15249,19484,640,68,0,0,23,22,3,0,3,31,131,0,3,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5
Y_14,Barents,4502,529,178,9669,15279,19518,635,85,0,0,27,24,4,0,3,30,131,0,3,4,0,0,0,3,0,0,0,0,32,32,0,0,0,0,0,0,0,28,5
Y_16,Barents,5215,620,273,10677,14927,23398,269,82,0,0,36,26,3,0,4,24,111,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5
Y_16,Barents,3427,0,284,10626,14896,23363,293,77,0,0,28,21,0,0,3,24,112,0,3,4,0,0,0,1,0,0,0,0,33,44,0,0,0,0,0,0,0,30,6
Y_16,Barents,3352,0,181,10553,14984,23460,294,74,0,0,28,22,4,0,4,25,112,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5
Y_19,Barents,3962,0,427,10531,13996,21942,201,93,0,0,29,29,0,0,3,25,8,0,3,4,0,0,0,3,0,0,0,0,0,0,0,67,0,0,0,0,0,27,5
Y_19,Barents,4332,0,483,10475,14020,21940,195,79,0,0,31,31,0,0,3,27,8,0,3,4,0,0,0,2,0,0,0,0,25,32,42,0,0,0,0,0,0,27,4
Y_19,Barents,4251,0,423,10478,13983,21850,192,69,0,0,28,28,4,0,4,26,8,0,3,4,0,0,0,2,0,0,0,0,0,0,0,75,0,0,0,0,0,28,5
Y_22,Barents,5186,585,287,9378,17687,21737,469,78,0,0,31,24,5,0,9,27,26,0,3,4,0,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,26,5
Y_22,Barents,2877,503,272,9350,17706,21727,492,0,0,0,27,24,0,0,9,27,26,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5
Y_22,Barents,3495,0,256,9353,17729,21761,482,74,0,0,31,25,4,0,9,27,26,0,3,5,0,0,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,28,5
Y_22,Barents,2908,0,265,9373,17707,21232,457,0,0,0,27,22,0,0,22,28,27,0,3,5,0,0,0,2,0,0,0,0,25,0,47,0,0,0,0,0,0,27,5
Y_22,Barents,4645,0,231,9375,17680,21198,452,0,0,0,32,24,5,0,24,28,27,0,3,4,0,0,0,3,0,0,0,0,22,33,0,0,0,0,0,0,0,26,5
Y_22,Barents,0,0,255,9375,17813,21240,442,81,0,0,27,26,3,0,21,29,26,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5
Y_25,Barents,3364,0,307,10075,14927,22157,275,0,0,0,33,25,0,0,4,25,28,0,3,5,0,0,0,2,0,0,0,0,25,0,0,0,0,0,0,0,0,30,5
Y_25,Barents,0,0,277,10068,14894,22056,284,97,0,0,36,28,3,0,3,25,28,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6
Y_25,Barents,0,0,250,10017,14942,22033,274,67,0,0,33,28,0,0,2,25,27,0,3,5,0,0,0,4,0,0,0,0,26,0,0,0,0,0,0,0,0,30,6
Y_29,Barents,0,0,345,11768,16142,27140,289,99,0,0,51,30,3,0,17,25,26,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5
Y_29,Barents,0,0,404,11894,16143,27223,294,79,0,0,36,29,3,0,19,25,27,0,3,5,0,0,0,2,0,0,0,0,0,0,45,0,0,0,0,0,0,34,6
Y_29,Barents,2998,0,434,11863,16102,27103,306,102,0,0,45,32,4,0,18,26,26,0,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5
Y_29,Barents,4736,0,451,10785,14666,22915,215,91,0,0,30,30,0,0,3,27,9,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4
Y_29,Barents,4406,0,428,10798,14580,22848,206,79,0,0,27,32,4,0,4,27,8,0,3,5,0,0,0,2,0,0,0,0,0,0,63,73,0,0,0,0,0,27,5
Y_29,Barents,3523,0,384,10780,14625,22848,210,87,0,0,30,31,5,0,4,26,8,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5
